date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:23:55	236/236	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2024%20Feb%202021%2009:23:55%20GMT	https://ajdethemes.com/adri	E:/templates/1/Adri%20cons/ajdethemes.com/adri.0.delayed	(from )
12:23:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2024%20Feb%202021%2009:23:56%20GMT	https://ajdethemes.com/adri/	E:/templates/1/Adri%20cons/ajdethemes.com/adri/index.html	(from )
12:23:56	50/50	---MCZ	200	added ('OK')	text/plain	date:Wed,%2024%20Feb%202021%2009:23:56%20GMT	https://ajdethemes.com/robots.txt		(from )
12:23:56	244/244	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2024%20Feb%202021%2009:23:56%20GMT	https://ajdethemes.com/adri-landing	E:/templates/1/Adri%20cons/ajdethemes.com/adri-landing	(from https://ajdethemes.com/adri/)
12:23:56	13027/13027	---MCZ	200	added ('OK')	text/html	etag:W/%2232e3-5b5a8f1c046b2%22	https://ajdethemes.com/adri-landing/	E:/templates/1/Adri%20cons/ajdethemes.com/adri-landing/index.html	(from https://ajdethemes.com/adri/)
12:23:56	3882/3882	---MCZ	200	added ('OK')	text/css	etag:W/%225f6a1bf8-f2a%22	https://ajdethemes.com/adri-landing/assets/css/vendors/bootstrap-reboot.min.css	E:/templates/1/Adri%20cons/ajdethemes.com/adri-landing/assets/css/vendors/bootstrap-reboot.min.css	(from https://ajdethemes.com/adri-landing/)
12:23:57	50892/50892	---MCZ	200	added ('OK')	text/css	etag:W/%225f6a1bf8-c6cc%22	https://ajdethemes.com/adri-landing/assets/css/vendors/bootstrap-grid.min.css	E:/templates/1/Adri%20cons/ajdethemes.com/adri-landing/assets/css/vendors/bootstrap-grid.min.css	(from https://ajdethemes.com/adri-landing/)
12:23:57	57503/57503	---M-Z	200	added ('OK')	text/css	etag:%225f0f47d3-e09f%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/5.14.0/css/fontawesome.min.css	E:/templates/1/Adri%20cons/cdnjs.cloudflare.com/ajax/libs/font-awesome/5.14.0/css/fontawesome.min.css	(from https://ajdethemes.com/adri-landing/)
12:23:57	669/669	---M-Z	200	added ('OK')	text/css	etag:%225f0f47d3-29d%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/5.14.0/css/solid.min.css	E:/templates/1/Adri%20cons/cdnjs.cloudflare.com/ajax/libs/font-awesome/5.14.0/css/solid.min.css	(from https://ajdethemes.com/adri-landing/)
12:23:58	5249/5249	---MCZ	200	added ('OK')	text/css	etag:W/%225f6a1be6-1481%22	https://ajdethemes.com/adri-landing/assets/css/style.css	E:/templates/1/Adri%20cons/ajdethemes.com/adri-landing/assets/css/style.css	(from https://ajdethemes.com/adri-landing/)
12:23:58	93376/93376	---M-Z	200	added ('OK')	application/x-javascript	date:Wed,%2024%20Feb%202021%2009:23:58%20GMT	https://connect.facebook.net/en_US/fbevents.js	E:/templates/1/Adri%20cons/connect.facebook.net/en_US/fbevents.js	(from https://ajdethemes.com/adri-landing/)
12:24:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2024%20Feb%202021%2009:24:01%20GMT	https://ajdethemes.com/adri/impact	E:/templates/1/Adri%20cons/ajdethemes.com/adri/impact	(from https://ajdethemes.com/adri-landing/)
12:24:01	2253/2253	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225f6a1be7-8cd%22	https://ajdethemes.com/adri-landing/assets/images/adri-consulting-wordpress-theme.svg	E:/templates/1/Adri%20cons/ajdethemes.com/adri-landing/assets/images/adri-consulting-wordpress-theme.svg	(from https://ajdethemes.com/adri-landing/)
12:24:01	140394/140394	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Feb%202021%2009:24:01%20GMT	https://ajdethemes.com/adri/impact/	E:/templates/1/Adri%20cons/ajdethemes.com/adri/impact/index.html	(from https://ajdethemes.com/adri-landing/)
12:24:02	123566/123566	---M--	200	added ('OK')	image/jpeg	etag:%225f6a1bf8-1e2ae%22	https://ajdethemes.com/adri-landing/assets/images/demos/01-demo.jpg	E:/templates/1/Adri%20cons/ajdethemes.com/adri-landing/assets/images/demos/01-demo.jpg	(from https://ajdethemes.com/adri-landing/)
12:24:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2024%20Feb%202021%2009:24:02%20GMT	https://ajdethemes.com/adri/sass	E:/templates/1/Adri%20cons/ajdethemes.com/adri/sass	(from https://ajdethemes.com/adri-landing/)
12:24:02	131870/131870	---M--	200	added ('OK')	image/jpeg	etag:%225f6a1bf9-2031e%22	https://ajdethemes.com/adri-landing/assets/images/demos/02-demo.jpg	E:/templates/1/Adri%20cons/ajdethemes.com/adri-landing/assets/images/demos/02-demo.jpg	(from https://ajdethemes.com/adri-landing/)
12:24:02	108002/108002	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Feb%202021%2009:24:03%20GMT	https://ajdethemes.com/adri/sass/	E:/templates/1/Adri%20cons/ajdethemes.com/adri/sass/index.html	(from https://ajdethemes.com/adri-landing/)
12:24:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2024%20Feb%202021%2009:24:03%20GMT	https://ajdethemes.com/adri/royal	E:/templates/1/Adri%20cons/ajdethemes.com/adri/royal	(from https://ajdethemes.com/adri-landing/)
12:24:03	100177/100177	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Feb%202021%2009:24:03%20GMT	https://ajdethemes.com/adri/royal/	E:/templates/1/Adri%20cons/ajdethemes.com/adri/royal/index.html	(from https://ajdethemes.com/adri-landing/)
12:24:03	142425/142425	---M--	200	added ('OK')	image/jpeg	etag:%225f6a1bf9-22c59%22	https://ajdethemes.com/adri-landing/assets/images/demos/03-demo.jpg	E:/templates/1/Adri%20cons/ajdethemes.com/adri-landing/assets/images/demos/03-demo.jpg	(from https://ajdethemes.com/adri-landing/)
12:24:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2024%20Feb%202021%2009:24:04%20GMT	https://ajdethemes.com/adri/mint	E:/templates/1/Adri%20cons/ajdethemes.com/adri/mint	(from https://ajdethemes.com/adri-landing/)
12:24:04	101219/101219	---M--	200	added ('OK')	image/jpeg	etag:%225f6a1bf9-18b63%22	https://ajdethemes.com/adri-landing/assets/images/demos/04-demo.jpg	E:/templates/1/Adri%20cons/ajdethemes.com/adri-landing/assets/images/demos/04-demo.jpg	(from https://ajdethemes.com/adri-landing/)
12:24:05	85641/85641	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Feb%202021%2009:24:04%20GMT	https://ajdethemes.com/adri/mint/	E:/templates/1/Adri%20cons/ajdethemes.com/adri/mint/index.html	(from https://ajdethemes.com/adri-landing/)
12:24:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2024%20Feb%202021%2009:24:05%20GMT	https://ajdethemes.com/adri/energy	E:/templates/1/Adri%20cons/ajdethemes.com/adri/energy	(from https://ajdethemes.com/adri-landing/)
12:24:05	112023/112023	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Feb%202021%2009:24:06%20GMT	https://ajdethemes.com/adri/energy/	E:/templates/1/Adri%20cons/ajdethemes.com/adri/energy/index.html	(from https://ajdethemes.com/adri-landing/)
12:24:06	110702/110702	---M--	200	added ('OK')	image/jpeg	etag:%225f6a1bfa-1b06e%22	https://ajdethemes.com/adri-landing/assets/images/demos/05-demo.jpg	E:/templates/1/Adri%20cons/ajdethemes.com/adri-landing/assets/images/demos/05-demo.jpg	(from https://ajdethemes.com/adri-landing/)
12:24:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2024%20Feb%202021%2009:24:06%20GMT	https://ajdethemes.com/adri/mono	E:/templates/1/Adri%20cons/ajdethemes.com/adri/mono	(from https://ajdethemes.com/adri-landing/)
12:24:06	97503/97503	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Feb%202021%2009:24:06%20GMT	https://ajdethemes.com/adri/mono/	E:/templates/1/Adri%20cons/ajdethemes.com/adri/mono/index.html	(from https://ajdethemes.com/adri-landing/)
12:24:06	111658/111658	---M--	200	added ('OK')	image/jpeg	etag:%225f6bddbb-1b42a%22	https://ajdethemes.com/adri-landing/assets/images/demos/06-demo.jpg	E:/templates/1/Adri%20cons/ajdethemes.com/adri-landing/assets/images/demos/06-demo.jpg	(from https://ajdethemes.com/adri-landing/)
12:24:06	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2024%20Feb%202021%2009:24:07%20GMT	https://ajdethemes.com/adri/dark	E:/templates/1/Adri%20cons/ajdethemes.com/adri/dark	(from https://ajdethemes.com/adri-landing/)
12:24:07	96530/96530	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Feb%202021%2009:24:07%20GMT	https://ajdethemes.com/adri/dark/	E:/templates/1/Adri%20cons/ajdethemes.com/adri/dark/index.html	(from https://ajdethemes.com/adri-landing/)
12:24:07	106777/106777	---M--	200	added ('OK')	image/jpeg	etag:%225f6a1bfa-1a119%22	https://ajdethemes.com/adri-landing/assets/images/demos/07-demo.jpg	E:/templates/1/Adri%20cons/ajdethemes.com/adri-landing/assets/images/demos/07-demo.jpg	(from https://ajdethemes.com/adri-landing/)
12:24:07	97730/97730	---M--	200	added ('OK')	image/jpeg	etag:%225f6a1bfa-17dc2%22	https://ajdethemes.com/adri-landing/assets/images/demos/08-demo.jpg	E:/templates/1/Adri%20cons/ajdethemes.com/adri-landing/assets/images/demos/08-demo.jpg	(from https://ajdethemes.com/adri-landing/)
12:24:08	5875/5875	---MCZ	200	added ('OK')	text/html	etag:W/%2216f3-5b4ef4c1a774e%22	https://ajdethemes.com/	E:/templates/1/Adri%20cons/ajdethemes.com/index.html	(from https://ajdethemes.com/adri-landing/)
12:24:08	110783/110783	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Feb%202021%2009:24:08%20GMT	https://ajdethemes.com/adri/smooth/	E:/templates/1/Adri%20cons/ajdethemes.com/adri/smooth/index.html	(from https://ajdethemes.com/adri-landing/)
12:24:08	83686/83686	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2024%20Feb%202021%2009:24:08%20GMT	https://ajdethemes.com/adri-landing/POST	E:/templates/1/Adri%20cons/ajdethemes.com/adri-landing/POST	(from https://connect.facebook.net/en_US/fbevents.js)
12:24:09	30544/30544	---MC-	200	added ('OK')	application/rss+xml	etag:%221a2e9d3b941c574fe6f679b9fd2a5c3c%22	https://ajdethemes.com/adri/impact/feed/	E:/templates/1/Adri%20cons/ajdethemes.com/adri/impact/feed/index.html	(from https://ajdethemes.com/adri/impact/)
12:24:09	51433/51433	---MCZ	200	added ('OK')	text/css	etag:W/%22c8e9-5b61b3d4263a0%22	https://ajdethemes.com/adri/impact/wp-includes/css/dist/block-library/style.min.css?ver=5.6.1	E:/templates/1/Adri%20cons/ajdethemes.com/adri/impact/wp-includes/css/dist/block-library/style.mind96d.css	(from https://ajdethemes.com/adri/impact/)
12:24:09	8221/8221	---MC-	200	added ('OK')	application/rss+xml	etag:%221433f25c0df20d1a8602482b12019c7d%22	https://ajdethemes.com/adri/impact/comments/feed/	E:/templates/1/Adri%20cons/ajdethemes.com/adri/impact/comments/feed/index.html	(from https://ajdethemes.com/adri/impact/)
12:24:09	3277/3277	---MCZ	200	added ('OK')	text/css	etag:W/%22ccd-5baf37b8ddf95%22	https://ajdethemes.com/adri/impact/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/vendors-style.css?ver=4.0.0	E:/templates/1/Adri%20cons/ajdethemes.com/adri/impact/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/vendors-stylecce7.css	(from https://ajdethemes.com/adri/impact/)
12:24:10	169320/169320	---MCZ	200	added ('OK')	text/css	etag:W/%2229568-5baf37b8db49c%22	https://ajdethemes.com/adri/impact/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/style.css?ver=4.0.0	E:/templates/1/Adri%20cons/ajdethemes.com/adri/impact/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/stylecce7.css	(from https://ajdethemes.com/adri/impact/)
12:24:10	1763/1763	---MCZ	200	added ('OK')	text/css	etag:W/%226e3-5b563c9530c71%22	https://ajdethemes.com/adri/impact/wp-content/plugins/buybutton-ajdethemes/assets/css/buybutton-ajdethemes.css?ver=5.6.1	E:/templates/1/Adri%20cons/ajdethemes.com/adri/impact/wp-content/plugins/buybutton-ajdethemes/assets/css/buybutton-ajdethemesd96d.css	(from https://ajdethemes.com/adri/impact/)
12:24:10	1920/1920	---MCZ	200	added ('OK')	text/css	etag:W/%22780-5baf37e493619%22	https://ajdethemes.com/adri/impact/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.3.2	E:/templates/1/Adri%20cons/ajdethemes.com/adri/impact/wp-content/plugins/contact-form-7/includes/css/styles9dff.css	(from https://ajdethemes.com/adri/impact/)
12:24:11	60053/60053	---MCZ	200	added ('OK')	text/css	etag:W/%22ea95-5afed9b1de98d%22	https://ajdethemes.com/adri/impact/wp-content/plugins/revslider/public/assets/css/rs6.css?ver=6.2.23	E:/templates/1/Adri%20cons/ajdethemes.com/adri/impact/wp-content/plugins/revslider/public/assets/css/rs63f21.css	(from https://ajdethemes.com/adri/impact/)
12:24:11	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2024%20Feb%202021%2009:24:12%20GMT	http://ajdethemes.com/adri/impact/wp-content/plugins/sitepress-multilingual-cms/templates/language-switchers/legacy-list-horizontal/style.css?ver=1	E:/templates/1/Adri%20cons/ajdethemes.com/adri/impact/wp-content/plugins/sitepress-multilingual-cms/templates/language-switchers/legacy-list-horizontal/style.2068b3.delayed	(from https://ajdethemes.com/adri/impact/)
12:24:11	14959/14959	---MCZ	200	added ('OK')	text/css	etag:W/%223a6f-5baf37acd4f96%22	https://ajdethemes.com/adri/impact/wp-content/plugins/custom-twitter-feeds/css/ctf-styles.min.css?ver=1.7	E:/templates/1/Adri%20cons/ajdethemes.com/adri/impact/wp-content/plugins/custom-twitter-feeds/css/ctf-styles.min97e1.css	(from https://ajdethemes.com/adri/impact/)
12:24:12	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2024%20Feb%202021%2009:24:12%20GMT	http://ajdethemes.com/adri/impact/wp-content/plugins/sitepress-multilingual-cms/templates/language-switchers/menu-item/style.css?ver=1	E:/templates/1/Adri%20cons/ajdethemes.com/adri/impact/wp-content/plugins/sitepress-multilingual-cms/templates/language-switchers/menu-item/style.2268b3.delayed	(from https://ajdethemes.com/adri/impact/)
12:24:12	851/851	---MCZ	200	added ('OK')	text/css	etag:W/%22353-5afedab9ab47e%22	https://ajdethemes.com/adri/impact/wp-content/plugins/sitepress-multilingual-cms/templates/language-switchers/legacy-list-horizontal/style.css?ver=1	E:/templates/1/Adri%20cons/ajdethemes.com/adri/impact/wp-content/plugins/sitepress-multilingual-cms/templates/language-switchers/legacy-list-horizontal/style68b3.css	(from https://ajdethemes.com/adri/impact/)
12:24:12	226/226	---MCZ	200	added ('OK')	text/css	etag:W/%22e2-5afedabb4ff5f%22	https://ajdethemes.com/adri/impact/wp-content/plugins/sitepress-multilingual-cms/templates/language-switchers/menu-item/style.css?ver=1	E:/templates/1/Adri%20cons/ajdethemes.com/adri/impact/wp-content/plugins/sitepress-multilingual-cms/templates/language-switchers/menu-item/style68b3.css	(from https://ajdethemes.com/adri/impact/)
12:24:12	70364/70364	---MCZ	200	added ('OK')	text/css	etag:W/%22112dc-5afede386d371%22	https://ajdethemes.com/adri/impact/wp-content/uploads/sites/3/maxmegamenu/style_en.css?ver=5999ee	E:/templates/1/Adri%20cons/ajdethemes.com/adri/impact/wp-content/uploads/sites/3/maxmegamenu/style_en88c9.css	(from https://ajdethemes.com/adri/impact/)
12:24:13	59010/59010	---MCZ	200	added ('OK')	text/css	etag:W/%22e682-5b61b3d426f58%22	https://ajdethemes.com/adri/impact/wp-includes/css/dashicons.min.css?ver=5.6.1	E:/templates/1/Adri%20cons/ajdethemes.com/adri/impact/wp-includes/css/dashicons.mind96d.css	(from https://ajdethemes.com/adri/impact/)
12:24:13	3875/3875	---MCZ	200	added ('OK')	text/css	etag:W/%22f23-5b506e2df20ee%22	https://ajdethemes.com/adri/impact/wp-content/themes/adri-ajdethemes/assets/css/vendors/bootstrap-reboot.min.css?ver=4.4.1	E:/templates/1/Adri%20cons/ajdethemes.com/adri/impact/wp-content/themes/adri-ajdethemes/assets/css/vendors/bootstrap-reboot.mina94e.css	(from https://ajdethemes.com/adri/impact/)
12:24:13	50886/50886	---MCZ	200	added ('OK')	text/css	etag:W/%22c6c6-5b506e2df20ee%22	https://ajdethemes.com/adri/impact/wp-content/themes/adri-ajdethemes/assets/css/vendors/bootstrap-grid.min.css?ver=4.4.1	E:/templates/1/Adri%20cons/ajdethemes.com/adri/impact/wp-content/themes/adri-ajdethemes/assets/css/vendors/bootstrap-grid.mina94e.css	(from https://ajdethemes.com/adri/impact/)
12:24:14	96539/96539	---MCZ	200	added ('OK')	text/css	etag:W/%221791b-5b506e2df47ff%22	https://ajdethemes.com/adri/impact/wp-content/themes/adri-ajdethemes/assets/fonts/im/im-style.css?ver=1.3	E:/templates/1/Adri%20cons/ajdethemes.com/adri/impact/wp-content/themes/adri-ajdethemes/assets/fonts/im/im-style4e44.css	(from https://ajdethemes.com/adri/impact/)
12:24:14	76575/76575	---MCZ	200	added ('OK')	text/css	etag:W/%2212b1f-5b506e2df3477%22	https://ajdethemes.com/adri/impact/wp-content/themes/adri-ajdethemes/assets/fonts/fa-brands/fontawesome.css?ver=5.13.0	E:/templates/1/Adri%20cons/ajdethemes.com/adri/impact/wp-content/themes/adri-ajdethemes/assets/fonts/fa-brands/fontawesome05c8.css	(from https://ajdethemes.com/adri/impact/)
12:24:14	707/707	---MCZ	200	added ('OK')	text/css	etag:W/%222c3-5b506e2df3477%22	https://ajdethemes.com/adri/impact/wp-content/themes/adri-ajdethemes/assets/fonts/fa-brands/solid.css?ver=5.13.0	E:/templates/1/Adri%20cons/ajdethemes.com/adri/impact/wp-content/themes/adri-ajdethemes/assets/fonts/fa-brands/solid05c8.css	(from https://ajdethemes.com/adri/impact/)
12:24:14	711/711	---MCZ	200	added ('OK')	text/css	etag:W/%222c7-5b506e2df3477%22	https://ajdethemes.com/adri/impact/wp-content/themes/adri-ajdethemes/assets/fonts/fa-brands/brands.css?ver=5.13.0	E:/templates/1/Adri%20cons/ajdethemes.com/adri/impact/wp-content/themes/adri-ajdethemes/assets/fonts/fa-brands/brands05c8.css	(from https://ajdethemes.com/adri/impact/)
12:24:15	13691/13691	---MCZ	200	added ('OK')	text/css	etag:W/%22357b-5b506e2df72f8%22	https://ajdethemes.com/adri/impact/wp-content/themes/adri-ajdethemes/assets/js/vendors/swiperjs/swiper-bundle.min.css?ver=5.6.1	E:/templates/1/Adri%20cons/ajdethemes.com/adri/impact/wp-content/themes/adri-ajdethemes/assets/js/vendors/swiperjs/swiper-bundle.mind96d.css	(from https://ajdethemes.com/adri/impact/)
12:24:15	76876/76876	---MCZ	200	added ('OK')	text/css	etag:W/%2212c4c-5b506e2dfd0b9%22	https://ajdethemes.com/adri/impact/wp-content/themes/adri-ajdethemes/woocommerce.css?ver=1.0.0	E:/templates/1/Adri%20cons/ajdethemes.com/adri/impact/wp-content/themes/adri-ajdethemes/woocommerce8a54.css	(from https://ajdethemes.com/adri/impact/)
12:24:15	17076/17076	---MCZ	200	added ('OK')	text/css	etag:W/%2242b4-5baf37a8d3084%22	https://ajdethemes.com/adri/impact/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.10.0	E:/templates/1/Adri%20cons/ajdethemes.com/adri/impact/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.minee95.css	(from https://ajdethemes.com/adri/impact/)
12:24:15	18468/18468	---MCZ	200	added ('OK')	text/css	etag:W/%224824-5baf37a8d3c3d%22	https://ajdethemes.com/adri/impact/wp-content/plugins/elementor/assets/lib/animations/animations.min.css?ver=3.1.1	E:/templates/1/Adri%20cons/ajdethemes.com/adri/impact/wp-content/plugins/elementor/assets/lib/animations/animations.minb12b.css	(from https://ajdethemes.com/adri/impact/)
12:24:15	3854/3854	---MCZ	200	added ('OK')	text/css	etag:W/%22f0e-5baf37a8c9ffa%22	https://ajdethemes.com/adri/impact/wp-content/plugins/elementor/assets/css/frontend-legacy.min.css?ver=3.1.1	E:/templates/1/Adri%20cons/ajdethemes.com/adri/impact/wp-content/plugins/elementor/assets/css/frontend-legacy.minb12b.css	(from https://ajdethemes.com/adri/impact/)
12:24:16	115059/115059	---MCZ	200	added ('OK')	text/css	etag:W/%221c173-5baf37a8c982a%22	https://ajdethemes.com/adri/impact/wp-content/plugins/elementor/assets/css/frontend.min.css?ver=3.1.1	E:/templates/1/Adri%20cons/ajdethemes.com/adri/impact/wp-content/plugins/elementor/assets/css/frontend.minb12b.css	(from https://ajdethemes.com/adri/impact/)
12:24:16	1211/1211	---MCZ	200	added ('OK')	text/css	etag:W/%224bb-5baf3873247e8%22	https://ajdethemes.com/adri/impact/wp-content/uploads/sites/3/elementor/css/post-33.css?ver=1612929991	E:/templates/1/Adri%20cons/ajdethemes.com/adri/impact/wp-content/uploads/sites/3/elementor/css/post-33a850.css	(from https://ajdethemes.com/adri/impact/)
12:24:17	7555/7555	---MCZ	200	added ('OK')	text/css	etag:W/%221d83-5b4a3023a1e01%22	https://ajdethemes.com/adri/impact/wp-content/plugins/adri-ajdethemes-elements/assets/js/vendors/jquery.magnific-popup/magnific-popup.css?ver=5.6.1	E:/templates/1/Adri%20cons/ajdethemes.com/adri/impact/wp-content/plugins/adri-ajdethemes-elements/assets/js/vendors/jquery.magnific-popup/magnific-popupd96d.css	(from https://ajdethemes.com/adri/impact/)
12:24:17	24298/24298	---MCZ	200	added ('OK')	text/css	etag:W/%225eea-5baf387398395%22	https://ajdethemes.com/adri/impact/wp-content/uploads/sites/3/elementor/css/post-6.css?ver=1612929992	E:/templates/1/Adri%20cons/ajdethemes.com/adri/impact/wp-content/uploads/sites/3/elementor/css/post-6c2bb.css	(from https://ajdethemes.com/adri/impact/)
12:24:17	264972/264972	---MCZ	200	added ('OK')	text/css	etag:W/%2240b0c-5b506fa1386c9%22	https://ajdethemes.com/adri/impact/wp-content/themes/adri-ajdethemes-child-impact/style.css?ver=5.6.1	E:/templates/1/Adri%20cons/ajdethemes.com/adri/impact/wp-content/themes/adri-ajdethemes-child-impact/styled96d.css	(from https://ajdethemes.com/adri/impact/)
12:24:17	76399/76399	---MCZ	200	added ('OK')	text/css	etag:W/%2212a6f-5b506fa138ab1%22	https://ajdethemes.com/adri/impact/wp-content/themes/adri-ajdethemes-child-impact/woocommerce.css?ver=5.6.1	E:/templates/1/Adri%20cons/ajdethemes.com/adri/impact/wp-content/themes/adri-ajdethemes-child-impact/woocommerced96d.css	(from https://ajdethemes.com/adri/impact/)
12:24:18	57912/57912	---MCZ	200	added ('OK')	text/css	etag:W/%22e238-5baf37a8d1144%22	https://ajdethemes.com/adri/impact/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?ver=5.15.1	E:/templates/1/Adri%20cons/ajdethemes.com/adri/impact/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min9e0b.css	(from https://ajdethemes.com/adri/impact/)
12:24:18	669/669	---MCZ	200	added ('OK')	text/css	etag:W/%2229d-5baf37a8d1144%22	https://ajdethemes.com/adri/impact/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.1	E:/templates/1/Adri%20cons/ajdethemes.com/adri/impact/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min9e0b.css	(from https://ajdethemes.com/adri/impact/)
12:24:18	89496/89496	---MCZ	200	added ('OK')	application/javascript	etag:W/%2215d98-5b61b3d43de8e%22	https://ajdethemes.com/adri/impact/wp-includes/js/jquery/jquery.min.js?ver=3.5.1	E:/templates/1/Adri%20cons/ajdethemes.com/adri/impact/wp-includes/js/jquery/jquery.min9d52.js	(from https://ajdethemes.com/adri/impact/)
12:24:18	11224/11224	---MCZ	200	added ('OK')	application/javascript	etag:W/%222bd8-5b61b3d43daa6%22	https://ajdethemes.com/adri/impact/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2	E:/templates/1/Adri%20cons/ajdethemes.com/adri/impact/wp-includes/js/jquery/jquery-migrate.mind617.js	(from https://ajdethemes.com/adri/impact/)
12:24:19	119386/119386	---MCZ	200	added ('OK')	application/javascript	etag:W/%221d25a-5afed9b201445%22	https://ajdethemes.com/adri/impact/wp-content/plugins/revslider/public/assets/js/rbtools.min.js?ver=6.2.23	E:/templates/1/Adri%20cons/ajdethemes.com/adri/impact/wp-content/plugins/revslider/public/assets/js/rbtools.min3f21.js	(from https://ajdethemes.com/adri/impact/)
12:24:20	11831/11831	---MCZ	200	added ('OK')	application/javascript	etag:W/%222e37-5baf37e88ad31%22	https://ajdethemes.com/adri/impact/wp-content/plugins/wp-retina-2x/app/picturefill.min.js?ver=1612929846	E:/templates/1/Adri%20cons/ajdethemes.com/adri/impact/wp-content/plugins/wp-retina-2x/app/picturefill.mind5f3.js	(from https://ajdethemes.com/adri/impact/)
12:24:20	327000/327000	---MCZ	200	added ('OK')	application/javascript	etag:W/%224fd58-5afed9b201445%22	https://ajdethemes.com/adri/impact/wp-content/plugins/revslider/public/assets/js/rs6.min.js?ver=6.2.23	E:/templates/1/Adri%20cons/ajdethemes.com/adri/impact/wp-content/plugins/revslider/public/assets/js/rs6.min3f21.js	(from https://ajdethemes.com/adri/impact/)
12:24:21	95488/95488	---MCZ	200	added ('OK')	application/json	date:Wed,%2024%20Feb%202021%2009:24:22%20GMT	https://ajdethemes.com/adri/impact/wp-json/wp/v2/pages/6	E:/templates/1/Adri%20cons/ajdethemes.com/adri/impact/wp-json/wp/v2/pages/6.json	(from https://ajdethemes.com/adri/impact/)
12:24:21	966608/966608	---MCZ	200	added ('OK')	application/json	date:Wed,%2024%20Feb%202021%2009:24:22%20GMT	https://ajdethemes.com/adri/impact/wp-json/	E:/templates/1/Adri%20cons/ajdethemes.com/adri/impact/wp-json/index.html	(from https://ajdethemes.com/adri/impact/)
12:24:22	870/870	---MCZ	200	added ('OK')	text/xml	date:Wed,%2024%20Feb%202021%2009:24:22%20GMT	https://ajdethemes.com/adri/impact/xmlrpc.php?rsd	E:/templates/1/Adri%20cons/ajdethemes.com/adri/impact/xmlrpc0db0.php	(from https://ajdethemes.com/adri/impact/)
12:24:22	1045/1045	---MCZ	200	added ('OK')	application/xml	etag:W/%22415-5afed78ee304f%22	https://ajdethemes.com/adri/impact/wp-includes/wlwmanifest.xml	E:/templates/1/Adri%20cons/ajdethemes.com/adri/impact/wp-includes/wlwmanifest.xml	(from https://ajdethemes.com/adri/impact/)
12:24:22	2337/2337	---MCZ	200	added ('OK')	application/json	date:Wed,%2024%20Feb%202021%2009:24:23%20GMT	https://ajdethemes.com/adri/impact/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fajdethemes.com%2Fadri%2Fimpact%2F	E:/templates/1/Adri%20cons/ajdethemes.com/adri/impact/wp-json/oembed/1.0/embed7451.json	(from https://ajdethemes.com/adri/impact/)
